ID,Name,Ownership Type,Phone Number,Address,City,County,Zip,Coordinates,State,Image,Regular hours,Saturday Openint TImes,Sunday Opening Times,24-Hour Service,Starbucks Reserve-Clover Brewed,Oven-Warmed Food,Free Wi-Fi,Verismo System,Mobile Payment,Digital Rewards,La Boulange,Fizzio Handcrafted Sodas,Drive-Thru,Link
6700,Travis AFB BX,Licensed,707-437-8342,"461 Skymaster Circle, 945351909  Military Area, California",Travis Air Force Base - Military Area,Military Area,945351909,"38.269688,-121.94847",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.269688,-121.94847&fov=90&heading=235&pitch=10",6:00 AM to 8:00 PM,6:00 AM to 7:00 PM,7:00 AM to 6:00 PM,No,No,No,No,No,No,No,Yes,No,No,http://www.starbucks.com/store/6700/us
66363,Treat & Jones - Walnut Creek,Company Owned,925-210-1489,"7000 Sunne Lane, 94597  Contra Costa County, California",Walnut Creek - Contra Costa County,Contra Costa County,94597,"37.883143,-122.055785",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.883143,-122.055785&fov=90&heading=235&pitch=10",4:30 AM to 8:30 PM,5:30 AM to 8:30 PM,5:30 AM to 8:30 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/66363/us
90069,Tresidder Memorial Union Stanford,Company Owned,6503211884,"459 Lagunita Drive, 943058213  Santa Clara County, California",Stanford - Santa Clara County,Santa Clara County,943058213,"37.424129486084,-122.170860290527",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.424129486084,-122.170860290527&fov=90&heading=235&pitch=10",6:30 AM to 10:00 PM,7:00 AM to 9:00 PM,7:00 AM to 10:00 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/90069/us
9015,Tributary Point & Hazel - RC,Company Owned,916-353-1038,"12195 Tributary Point Drive, 956704536  Sacramento County, California",Rancho Cordova - Sacramento County,Sacramento County,956704536,"38.632086,-121.220199",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.632086,-121.220199&fov=90&heading=235&pitch=10",4:30 AM to 7:30 PM,5:00 AM to 8:00 PM,5:30 AM to 7:30 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/9015/us
90142,Trojan Grounds @ USC,Licensed,213-740-6285,"642 W 34th St, 90007  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,90007,"34.0217971801758,-118.281936645508",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.0217971801758,-118.281936645508&fov=90&heading=235&pitch=10",,,,No,No,No,No,No,No,No,Yes,No,No,http://www.starbucks.com/store/90142/us
12127,Truckee,Company Owned,(530) 582-6856,"11260-4 Donner Pass Road, 961614808  Nevada County, California",Truckee - Nevada County,Nevada County,961614808,"39.327227,-120.205579",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=39.327227,-120.205579&fov=90&heading=235&pitch=10",5:30 AM to 8:00 PM,5:30 AM to 9:00 PM,5:30 AM to 8:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/12127/us
11293,"Truman & Maclay, San Fernando",Company Owned,818-837-0337,"1135 Truman Street, 913403200  Los Angeles County, California",San Fernando - Los Angeles County,Los Angeles County,913403200,"34.283939,-118.440928",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.283939,-118.440928&fov=90&heading=235&pitch=10",4:30 AM to 11:30 PM,4:30 AM to 12:00 AM,4:30 AM to 11:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/11293/us
12820,Truxel & Natomas - Sacramento,Company Owned,916-515-0837,"2121 Natomas Crossing Drive, 958343847  Sacramento County, California",Sacramento - Sacramento County,Sacramento County,958343847,"38.640494,-121.510085",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.640494,-121.510085&fov=90&heading=235&pitch=10",5:00 AM to 8:30 PM,6:00 AM to 9:00 PM,6:30 AM to 8:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/12820/us
17264,"Tujunga & Camarillo,North Hollywood",Company Owned,818-761-0164,"11331 Camarillo Street, 916021216  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,916021216,"34.157886,-118.378736",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.157886,-118.378736&fov=90&heading=235&pitch=10",4:30 AM to 12:00 AM,4:30 AM to 12:00 AM,5:00 AM to 12:00 AM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/17264/us
14072,"Tulare & First, Fresno",Company Owned,559-441-0355,"3045 E. Tulare St, 93721  Fresno County, California",Fresno - Fresno County,Fresno County,93721,"36.74345,-119.773539",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=36.74345,-119.773539&fov=90&heading=235&pitch=10",5:00 AM to 11:30 PM,5:00 AM to 12:00 AM,5:30 AM to 11:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/14072/us
14642,Tully & King - San Jose,Company Owned,4085318944,"1712 Tully Rd, 951221841  Santa Clara County, California",San Jose - Santa Clara County,Santa Clara County,951221841,"37.322353,-121.825059",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.322353,-121.825059&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,5:00 AM to 11:00 PM,6:00 AM to 11:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/14642/us
18422,Tustin,Company Owned,(714) 730-4743,"552 E First Street, 927803313  Orange County, California",Tustin - Orange County,Orange County,927803313,"33.74527,-117.817426",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.74527,-117.817426&fov=90&heading=235&pitch=10",5:00 AM to 9:30 PM,5:00 AM to 9:30 PM,5:00 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/18422/us
12151,Tustin - French Quarter,Company Owned,(714) 832-6883,"17245 17th Street, 927801974  Orange County, California",Tustin - Orange County,Orange County,927801974,"33.760002,-117.828939",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.760002,-117.828939&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,4:30 AM to 10:00 PM,4:30 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12151/us
11346,"Tustin & 91 Fwy, Anaheim",Company Owned,714-630-1995,"1070 N. Tustin Avenue, 928071724  Orange County, California",Anaheim - Orange County,Orange County,928071724,"33.854144,-117.836905",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.854144,-117.836905&fov=90&heading=235&pitch=10",4:00 AM to 12:00 AM,4:30 AM to 12:00 AM,4:30 AM to 12:00 AM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/11346/us
15439,Tustin & Meats,Company Owned,714-921-2109,"2115 Tustin St, 928653745  Orange County, California",Orange - Orange County,Orange County,928653745,"33.823198,-117.835717",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.823198,-117.835717&fov=90&heading=235&pitch=10",4:00 AM to 10:30 PM,5:00 AM to 10:30 PM,5:00 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/15439/us
15464,"Twin Oaks Valley & Discovery, San M",Company Owned,760-891-0696,"342 S. Twin Oaks Valley Rd., 920784395  San Diego County, California",San Marcos - San Diego County,San Diego County,920784395,"33.13145,-117.165048",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.13145,-117.165048&fov=90&heading=235&pitch=10",5:00 AM to 9:30 PM,5:30 AM to 9:30 PM,5:30 AM to 8:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/15464/us
68197,UC Davis - Silo Building,Licensed,530-752-5815,"1 Shields Ave, 956165270  Yolo County, California",Davis - Yolo County,Yolo County,956165270,"38.539857,-121.752102",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.539857,-121.752102&fov=90&heading=235&pitch=10",7:00 AM to 7:00 PM,Closed,Closed,No,No,No,No,No,No,No,Yes,No,No,http://www.starbucks.com/store/68197/us
10845,UC Davis Activities and Recreation,Licensed,(530) 752-7934,"1 Shields Ave, 95616  Yolo County, California",Davis - Yolo County,Yolo County,95616,"38.5406,-121.748159",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.5406,-121.748159&fov=90&heading=235&pitch=10",7:00 AM to 12:00 AM,9:00 AM to 9:00 PM,9:00 AM to 11:00 PM,No,No,No,No,No,No,No,Yes,No,No,http://www.starbucks.com/store/10845/us
18358,Union & Lathrop - Manteca,Company Owned,209-824-7492,"1220 West Lathrop Rd, 953369670  San Joaquin County, California",Manteca - San Joaquin County,San Joaquin County,953369670,"37.825555,-121.236307",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.825555,-121.236307&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,4:30 AM to 10:00 PM,5:00 AM to 10:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/18358/us
10742,Union & Yosemite - Manteca,Company Owned,209-825-9361,"129 S. Union Road, 953375291  San Joaquin County, California",Manteca - San Joaquin County,San Joaquin County,953375291,"37.796617,-121.235314",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.796617,-121.235314&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,4:30 AM to 10:00 PM,6:00 AM to 9:00 PM,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/10742/us
20070,Union Station (DTLA),Company Owned,213-621-2862,"800 N. Alameda Street, 900122177  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900122177,"34.05507,-118.232759",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.05507,-118.232759&fov=90&heading=235&pitch=10",4:30 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/20070/us
11720,Union Street,Company Owned,(415) 921-4049,"1899 Union Street, 941234307  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941234307,"37.797642,-122.430404",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.797642,-122.430404&fov=90&heading=235&pitch=10",4:30 AM to 9:30 PM,4:30 AM to 9:30 PM,5:30 AM to 9:00 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/11720/us
8858,Universal City Walk,Licensed,818-622-2233,"100 Universal City Plaza, 916081085  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,916081085,"34.136296,-118.353108",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.136296,-118.353108&fov=90&heading=235&pitch=10",7:00 AM to 9:00 PM,7:00 AM to 9:00 PM,7:00 AM to 9:00 PM,No,No,Yes,No,No,No,No,Yes,No,No,http://www.starbucks.com/store/8858/us
1009000,Universal Studios Hollywood Studio,Licensed,818-777-8002,"100 Universal City Plaza, 91608  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,91608,"34.1407623291016,-118.356750488281",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.1407623291016,-118.356750488281&fov=90&heading=235&pitch=10",,,,No,No,No,No,No,No,No,Yes,No,No,http://www.starbucks.com/store/1009000/us
15533,"University & I-215, San Bernadino",Company Owned,909-887-2256,"4275 N. UNIVERSITY PARKWAY, 924077052  San Bernardino County, California",San Bernardino - San Bernardino County,San Bernardino County,924077052,"34.166958,-117.331482",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.166958,-117.331482&fov=90&heading=235&pitch=10",5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/15533/us
11308,University & Iowa - Riverside,Company Owned,(951) 274-9605,"1201 University Avenue, 925074506  Riverside County, California",Riverside - Riverside County,Riverside County,925074506,"33.975959,-117.337276",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.975959,-117.337276&fov=90&heading=235&pitch=10",5:30 AM to 12:00 AM,5:30 AM to 12:00 AM,6:30 AM to 11:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/11308/us
16279,University & Richmond - San Diego,Company Owned,6192988111,"1240 University Avenue, 921033312  San Diego County, California",San Diego - San Diego County,San Diego County,921033312,"32.748739,-117.152304",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.748739,-117.152304&fov=90&heading=235&pitch=10",4:30 AM to 9:30 PM,5:00 AM to 10:30 PM,5:00 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16279/us
17030,University & Vermont,Company Owned,6196837621,"1080 University Ave, 921033363  San Diego County, California",San Diego - San Diego County,San Diego County,921033363,"32.749531,-117.15378",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.749531,-117.15378&fov=90&heading=235&pitch=10",4:30 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/17030/us
10673,University & Waverly - Palo Alt,Company Owned,650-322-6684,"376 University Avenue, 943011715  Santa Clara County, California",Palo Alto - Santa Clara County,Santa Clara County,943011715,"37.44675,-122.160561",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.44675,-122.160561&fov=90&heading=235&pitch=10",4:45 AM to 11:00 PM,5:00 AM to 11:30 PM,5:00 AM to 10:30 PM,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/10673/us
9845,University of California-Irvine,Licensed,949-824-2233,"203 B Student Ctr, 92697  Orange County, California",Irvine - Orange County,Orange County,92697,"33.648479,-117.841188",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.648479,-117.841188&fov=90&heading=235&pitch=10",7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,No,No,Yes,Yes,No,No,No,Yes,No,No,http://www.starbucks.com/store/9845/us
16737,University Town Centre,Company Owned,(858) 457-1044,"4545 La Jolla Village Dr, 921221241  San Diego County, California",San Diego - San Diego County,San Diego County,921221241,"32.873564628153,-117.210535",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.873564628153,-117.210535&fov=90&heading=235&pitch=10",6:00 AM to 9:30 PM,6:00 AM to 10:00 PM,6:30 AM to 9:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16737/us
10564,"US 101 & E Main Street, Santa Maria",Company Owned,805-349-0075,"1201 E. Main Street, 934544709  Santa Barbara County, California",Santa Maria - Santa Barbara County,Santa Barbara County,934544709,"34.953261,-120.415986",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.953261,-120.415986&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,5:00 AM to 10:30 PM,5:00 AM to 10:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/10564/us
11158,Vacaville,Company Owned,707-447-9668,"1031 Helen Power Drive, 956873515  Solano County, California",Vacaville - Solano County,Solano County,956873515,"38.364482,-121.962957",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.364482,-121.962957&fov=90&heading=235&pitch=10",5:00 AM to 9:30 PM,5:00 AM to 10:00 PM,5:00 AM to 9:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/11158/us
1008984,Vacaville Premium Outlets Kiosk,Company Owned,707-449-6474,"301 Nut Tree Road, 95687  Solano County, California",Vacaville - Solano County,Solano County,95687,"38.3670768737793,-121.953269958496",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.3670768737793,-121.953269958496&fov=90&heading=235&pitch=10",6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,No,No,Yes,Yes,No,Yes,No,Yes,No,No,http://www.starbucks.com/store/1008984/us
7880,Vail Resorts @ Northstar,Licensed,530-562-3680,"100 Northstar Dr, 961614203  Nevada County, California",Truckee - Nevada County,Nevada County,961614203,"39.275057045179,-120.1197717783",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=39.275057045179,-120.1197717783&fov=90&heading=235&pitch=10",8:00 AM to 5:00 PM,8:00 AM to 5:00 PM,7:00 AM to 8:00 PM,No,No,Yes,Yes,No,No,No,Yes,No,No,http://www.starbucks.com/store/7880/us
12167,Valencia,Company Owned,661-255-9850,"25912 McBean Parkway, 913552006  Los Angeles County, California",Santa Clarita - Los Angeles County,Los Angeles County,913552006,"34.403266,-118.551965",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.403266,-118.551965&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,5:00 AM to 10:00 PM,5:30 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12167/us
14036,"Valencia & I-5, Valencia",Company Owned,661-288-0074,"26802 The Old Road, 913810661  Los Angeles County, California",Santa Clarita - Los Angeles County,Los Angeles County,913810661,"34.408,-118.579233",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.408,-118.579233&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/14036/us
17691,"Valencia & Imperial, Brea",Company Owned,714-528-1254,"525 Valencia Avenue, 928236360  Orange County, California",Brea - Orange County,Orange County,928236360,"33.909572,-117.852766",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.909572,-117.852766&fov=90&heading=235&pitch=10",4:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/17691/us
16385,"Valencia & Magic Mountain Pkwy, Val",Company Owned,661-260-1516,"24201 Valencia Blvd., 913550829  Los Angeles County, California",Santa Clarita - Los Angeles County,Los Angeles County,913550829,"34.41282198434,-118.562002",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.41282198434,-118.562002&fov=90&heading=235&pitch=10",7:30 AM to 9:45 PM,7:30 AM to 9:45 PM,9:00 AM to 7:15 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16385/us
12824,"Valencia & McBean, Santa Clarita",Company Owned,661-288-0203,"24286 Valencia Blvd., 913555391  Los Angeles County, California",Santa Clarita - Los Angeles County,Los Angeles County,913555391,"34.413101,-118.559299",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.413101,-118.559299&fov=90&heading=235&pitch=10",4:30 AM to 10:30 PM,4:30 AM to 10:30 PM,5:30 AM to 10:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12824/us
16534,Valencia Marketplace,Company Owned,(661) 259-9906,"25900 The Old Road, 913811712  Los Angeles County, California",Stevenson Ranch - Los Angeles County,Los Angeles County,913811712,"34.391473,-118.573479",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.391473,-118.573479&fov=90&heading=235&pitch=10",4:00 AM to 11:30 PM,4:30 AM to 11:30 PM,5:00 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16534/us
12659,"Valley & Almansor, Alhambra",Company Owned,(626) 284-2472,"810 E VALLEY BLVD, 918015200  Los Angeles County, California",Alhambra - Los Angeles County,Los Angeles County,918015200,"34.078844,-118.114595",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.078844,-118.114595&fov=90&heading=235&pitch=10",5:30 AM to 10:30 PM,5:30 AM to 12:00 AM,5:30 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12659/us
12691,"Valley & Garvey, El Monte",Company Owned,626-258-2931,"11979 E. Garvey Avenue, 917323513  Los Angeles County, California",El Monte - Los Angeles County,Los Angeles County,917323513,"34.063158,-118.01938",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.063158,-118.01938&fov=90&heading=235&pitch=10",5:00 AM to 11:00 PM,5:30 AM to 11:00 PM,5:30 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/12691/us
13867,"Valley & Grand, Walnut",Company Owned,909-598-4459,"505-A Grand Avenue, 917892144  Los Angeles County, California",Walnut - Los Angeles County,Los Angeles County,917892144,"34.02757,-117.836501",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.02757,-117.836501&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,6:00 AM to 10:00 PM,6:00 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/13867/us
1005936,Valley & Lemon,Company Owned,9094685109,"20373 East Valley Blvd, 91789  Los Angeles County, California",Walnut - Los Angeles County,Los Angeles County,91789,"34.0097885131836,-117.859504699707",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.0097885131836,-117.859504699707&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/1005936/us
11839,Valley Fair Mall - SJ,Company Owned,408-983-0804,"2855 Stevens Creek Boulevard, 950506709  Santa Clara County, California",Santa Clara - Santa Clara County,Santa Clara County,950506709,"37.325444,-121.944953",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.325444,-121.944953&fov=90&heading=235&pitch=10",6:30 AM to 10:00 PM,6:30 AM to 10:00 PM,7:30 AM to 8:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/11839/us
11466,"Valley Parkway & Harding, Escondido",Company Owned,760-747-6559,"1485 E. Valley Parkway, 920272319  San Diego County, California",Escondido - San Diego County,San Diego County,920272319,"33.132659,-117.061845",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.132659,-117.061845&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/11466/us
8260,"Valley View & Alondra, Santa Fe Srp",Company Owned,562-483-6051,"15905 Valley View Avenue, 906705817  Los Angeles County, California",Santa Fe Springs - Los Angeles County,Los Angeles County,906705817,"33.88773,-118.029256",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.88773,-118.029256&fov=90&heading=235&pitch=10",4:30 AM to 8:30 PM,5:30 AM to 8:30 PM,5:30 AM to 8:30 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/8260/us
9506,"Valley View & Ball, Cypress",Company Owned,714-527-2024,"10031 Valley View Street, 906304601  Orange County, California",Cypress - Orange County,Orange County,906304601,"33.816449,-118.029272",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.816449,-118.029272&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:30 AM to 10:00 PM,5:30 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/9506/us
6826,"Valley View & La Palma, Buena Park",Company Owned,714-228-9827,"7876 Valley View Street, 906202353  Orange County, California",Buena Park - Orange County,Orange County,906202353,"33.848008,-118.028058",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.848008,-118.028058&fov=90&heading=235&pitch=10",4:30 AM to 10:30 PM,5:00 AM to 11:00 PM,5:30 AM to 10:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/6826/us
87276,Valley View & Lampson,Company Owned,714 8914825,"12452 Valley View Street, 928452033  Orange County, California",Garden Grove - Orange County,Orange County,928452033,"33.781855,-118.02945",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.781855,-118.02945&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/87276/us
9959,"Van Buren & Arlington, Riverside",Company Owned,951-359-1385,"6390 Van Buren Blvd., 925032176  Riverside County, California",Riverside - Riverside County,Riverside County,925032176,"33.945363,-117.454369",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.945363,-117.454369&fov=90&heading=235&pitch=10",4:30 AM to 10:30 PM,4:30 AM to 10:30 PM,4:30 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/9959/us
10720,"Van Buren & King, Riverside",Company Owned,951-780-6576,"16810 Van Buren Blvd., 925045769  Riverside County, California",Riverside - Riverside County,Riverside County,925045769,"33.882396,-117.36836",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.882396,-117.36836&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/10720/us
14704,Van Ness & California - WFB,Company Owned,(415) 749-0365,"1560 Van Ness Avenue, 941094694  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941094694,"37.790268,-122.422062",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.790268,-122.422062&fov=90&heading=235&pitch=10",5:00 AM to 6:30 PM,6:00 AM to 6:00 PM,6:00 AM to 6:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/14704/us
7779,"Van Nuys & Michaels, Van Nuys",Company Owned,(818) 787-0904,"7902 VAN NUYS BLVD, 914026084  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,914026084,"34.214563,-118.448472",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.214563,-118.448472&fov=90&heading=235&pitch=10",5:00 AM to 11:00 PM,5:30 AM to 11:30 PM,5:30 AM to 11:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/7779/us
18490,"Varner & Washington, Palm Desert",Company Owned,760-200-5650,"78385 Varner Road, 922114118  Riverside County, California",Palm Desert - Riverside County,Riverside County,922114118,"33.759695,-116.297668",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.759695,-116.297668&fov=90&heading=235&pitch=10",4:30 AM to 9:00 PM,5:00 AM to 10:30 PM,5:30 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/18490/us
